gene,GSM4023557,GSM4023558,GSM4023559,GSM4023560,GSM4023561,GSM4023562,GSM4023569,GSM4023570,GSM4023571,GSM4023572,GSM4023573,GSM4023574
CRLF2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRLF3,3.58659695000176,3.78401023345794,3.49069583951545,3.48491020000463,3.59429330841614,4.0991354581779,3.77554402962341,3.85730303692296,3.72138416096991,3.71648569180979,3.63990804268902,3.97795170401729
CRLS1,5.38611036646433,5.29316696113372,5.25700513227979,5.15725310535665,5.46255609664382,5.62205059034998,5.28723470757097,5.500816666818,5.4921299894813,5.32139457002479,5.60519476560392,5.69595473222056
CRMP1,1.66256661873076,1.67012674895571,1.61369684599767,1.61830122824579,1.63324187332919,1.63369015936117,1.58496250072116,1.58496250072116,1.64312520710016,1.64581140070993,1.64831516923985,1.59745303307497
CRNKL1,4.2794759715809,4.10497036634199,4.10282849608128,3.93075528503165,3.74276436288056,4.31883204760888,4.19543154579236,4.2722853069693,4.222490867433,4.05030234255578,4.14996615611556,4.39492445595659
CRNN,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CROCC,2.4141983754388,2.61649590409052,2.60242024715786,2.60003278416379,2.78478253161356,2.94971542041273,2.55095114026652,2.49921230312454,2.52974405420503,2.59277018573204,2.85283040605355,3.16191773728633
CROCC2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.59409556908139,1.58496250072116,1.59417956846351
CROT,3.53979734726249,3.7440227791447,3.86752550308495,3.72400354377215,4.21630607345796,3.7581468433788,3.59795885994044,3.81989598678703,3.95102929993792,4.12519197950704,4.47606341524024,3.87691283890564
CRP,9.85912896825627,10.8787385553558,11.4417208237612,12.8961177307512,10.4926127417756,7.69565946198346,9.92449684219599,9.70584362841884,10.0093587976165,10.4502172774074,8.89281699180467,6.73934893211389
CRTAC1,1.60368941500074,1.60214314152014,1.58496250072116,1.58496250072116,1.61369196406295,1.58496250072116,1.6182789444771,1.58496250072116,1.60239589706632,1.59958129759395,1.63511740288227,1.58496250072116
CRTAM,1.58496250072116,1.6284103321829,1.62808785778795,1.61848500420457,1.58496250072116,1.58496250072116,1.60630780599619,1.60942725544485,1.60717143768492,1.60359079910596,1.58496250072116,1.58496250072116
CRTAP,5.05640748613303,5.06878860094786,5.09360118855069,5.07421986329802,5.53468490407012,5.6470455971927,5.11678287234751,5.20105021099397,5.28060113539342,5.39935893766367,5.75113736868596,5.75635607089448
CRTC1,2.68643699151157,2.95968157923173,2.90744877475903,2.71262254917958,2.83947550788994,2.8444225330352,2.81811315712702,2.84492626925978,2.91003566829142,2.79606748133783,3.00205204308684,3.0589911363673
CRTC2,4.7485299363113,4.79531510641472,4.69819222141923,4.65925788223056,5.05170430687104,5.70274501536723,4.71398569508917,4.78125833143053,4.88812655887618,4.76397524845745,4.95555475543717,5.76455268763571
CRTC3,3.82941812671426,3.81448272293177,3.84650248122611,3.95709355096174,3.89067986581868,4.70649157291666,3.76819016943241,3.85425196204192,3.82328425235277,3.87992988430878,4.05318347660403,4.83294980023327
CRX,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRY1,4.51580126043745,5.02172827061596,4.87498524253058,4.56969889511661,4.40565330849123,4.80070093503558,4.83883391573527,5.35420208789759,5.22297990596515,4.91343266460621,4.6859924062857,4.52831268747174
CRY2,4.69079160293713,4.40578683714391,4.30937025514426,4.32086297085162,4.63568569572371,5.03092274463367,4.38387776479951,4.26904557729969,4.11429164486567,4.10255005875896,4.76969323725249,5.50410257070735
CRYAA,1.58496250072116,2.08600454137929,1.84068413188886,1.73900718017491,1.58496250072116,1.85636420676079,2.2371839127233,2.2392613595045,2.8257604328244,1.83214238684846,1.75645556204314,2.49583008794941
CRYAA2,2.51108403723165,2.83866609729204,2.19707808457344,1.72555974932672,2.09559166371898,2.02962422258534,2.98306678329878,3.59871599676914,2.25800457553794,2.90337947418062,2.40592435168802,3.02501291885679
CRYAB,2.14754151892989,1.98334799902314,2.06475720989225,2.37873449448698,3.09982050450745,3.08019922314182,2.17367670855215,2.13051012799415,2.16757270383046,2.73335036618961,3.47630075447364,3.84720083620499
CRYBA1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRYBA2,1.78135687270319,1.70815901212604,1.64741152838993,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.69035261923456,1.58496250072116,1.69129004884198
CRYBA4,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.645055973137
CRYBB1,1.69542771756702,1.58496250072116,1.58496250072116,1.7743243602947,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.75368443216194,1.58496250072116,1.58496250072116
CRYBB2,1.78466888301275,1.98292229086987,1.76779110851416,1.81695192866681,1.88192687728366,1.97190569100963,1.82005350931073,1.78947765046156,1.82887148277897,1.79199031593876,1.92751248279388,1.74433149556844
CRYBB3,1.85074845753306,1.93911246856508,1.93674474918393,1.98648113834321,1.93262016002892,1.93553452043095,2.16738700131562,1.91769259165813,1.8337808813508,2.06442401632901,1.77011154533731,1.98362856854522
CRYBG1,3.84693364827493,3.60855206164505,3.54704834156284,3.30029489157268,4.07415558775451,4.15600222413269,4.07363253659242,3.93291954826876,3.62456414372365,3.68089878990577,3.85912335044205,4.25561766580675
CRYBG2,2.11166599424575,1.83104674798053,1.73318547293081,1.73995464840245,1.9227302149453,2.54114483629192,2.05114059679389,1.95698722294463,1.97716050257608,1.86957563202166,2.18077666446193,2.48752105449356
CRYBG3,3.14558215269964,3.03915262805924,3.07973299290911,2.97026595545519,2.95813078014647,3.24786018448408,3.18948416185866,3.21673578875204,2.97463270609,3.15098268961817,3.13764490755921,3.22988172845869
CRYGA,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRYGB,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRYGC,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRYGD,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRYGN,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CRYGS,2.09943107223815,2.06303182238853,2.09330174176033,1.96578365451122,1.9961788278342,1.87414447903558,2.01915205298911,1.7353707499704,1.6321161765177301,1.90746600332814,1.89727703892875,2.00404818217551
CRYL1,6.07534686092792,5.78887412698621,5.83278218146492,5.73289908877979,6.67231820660412,6.76246771444843,5.8102769454724,5.94947526572844,5.90981470268154,5.77151712925297,6.51406227931949,6.64624139574889
CRYM,3.47531356994835,3.68509294887134,3.80598302076696,3.95029203026007,4.48739965427774,4.63409280786357,3.35222912142459,3.79335069754614,3.93605050457071,4.03844551339221,4.21736906911363,4.54969408984022
CRYZ,8.01640007361402,7.83797337050061,7.88141567321091,7.86660419523264,8.07530971618033,7.68118554872265,7.8471464310184,7.90878138124088,7.9374966959351,8.12090565311351,8.26336135790824,7.63134812326914
CRYZL1,2.88519479723246,2.91422352317581,2.98585169385488,2.76832826372486,3.0568858654854,3.24520313926545,3.00734213484135,3.02780141163212,3.07253744408882,3.03745213701842,3.30856550337456,3.45786498047643
CS,6.35433347817121,6.50512070031585,6.39340586716906,6.16258612681446,6.79335813472674,6.74109225772089,6.39131972050583,6.68459798630459,6.57444867737721,6.44469382391771,6.86159225533024,7.06001202969855
CSAD,3.56132216626902,3.25769295995685,3.20991616474755,2.97698453183527,3.81929479555024,3.47096626414025,3.83354006514829,3.22204783124868,3.52828040397878,3.25926786380657,3.31252749120798,3.7978779006454
CSAG1,1.58496250072116,1.58496250072116,1.63673828222407,1.58496250072116,1.62887637561968,1.58496250072116,1.63584531167363,1.58496250072116,1.6378823225437,1.58496250072116,1.58496250072116,1.58496250072116
CSAG2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.79902952750951,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSAG3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.64152991797814,1.6420536494508,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSDC2,2.10271168932291,2.01404571068737,2.17316736698262,2.25374201084866,2.14831112970573,1.74240741855286,1.99168662094171,1.98365519548372,1.96490440428554,2.11273326665414,2.44317436583834,1.78482858663079
CSDE1,8.08916283177612,8.04718446715533,8.05123761307852,7.825259954293,8.10034707935062,8.46048896462541,8.12895186926521,8.23798605883526,8.19993633670303,8.19720516289136,8.5313444791483,8.7765327332387
CSE1L,6.18037521539769,6.06425637995374,6.11006537948399,5.76944019118209,5.92896901052627,6.22335656410759,6.14963114211371,6.29162196345206,6.29941077996234,6.19758593093694,6.12970681677828,6.31275208066287
CSF1,4.59434235289597,4.11465460684792,4.06458053785477,3.94182284093114,5.0247683276827,5.78975612137284,4.71198543824852,4.58824844365185,4.46893507768401,4.79940953102939,5.24886229822645,5.78136692522175
CSF1R,3.06194517653853,3.38890851981428,3.31623167441463,3.82625888298859,1.70775124400106,1.58496250072116,3.29014897418463,3.15525375499109,3.44344062794166,3.63196869350755,1.66469005542723,1.62025243988128
CSF2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.70475578189214,1.72197027825357,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSF2RA,2.03267047149821,1.9699448322316,1.80599456881584,1.87712344076492,1.6182485980327,1.61855928515901,1.83564654209917,2.1677041515003,1.82790121704213,1.89107343687824,1.58496250072116,1.58496250072116
CSF2RB,2.30649164856009,2.22171274958807,1.94033032433047,2.158751502645,1.69732965732488,1.58496250072116,2.32848793294343,2.15617618786554,1.99247504807913,2.10851754467167,1.73913872458315,1.58496250072116
CSF3,2.50548671179477,1.61740212090988,1.58496250072116,1.58496250072116,1.74140684434189,1.66604195325402,2.11448711115534,1.65656208250036,1.61787681477892,1.58496250072116,1.58496250072116,1.61283909130077
CSF3R,1.84182042437421,1.80922005788759,1.74168258126462,1.73960548440348,1.63500347147283,1.59775555464573,1.89031456926834,1.90335849767129,1.73118192372182,1.78898715958058,1.5961140520202,1.58496250072116
CSGALNACT1,1.89884891213737,1.95202309328655,2.14260308360172,2.28834300758321,2.12002492321002,1.8572690512664,1.84266331424683,1.87703301581465,2.0543018075344,2.11311434874865,2.03064446094114,1.83739178806276
CSGALNACT2,4.42011149722337,4.60728090804134,4.31562031273408,4.12478041382664,3.85892101054246,4.73591674292562,4.5425549496615,4.36074487457449,4.43116303996258,4.09147605260647,4.26370411794435,4.80719827341338
CSH1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSH2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSHL1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSK,5.40044000663399,5.7045030904569,5.53074812126551,5.38852893073519,5.8287359232477,6.13806518183734,5.5346972352507,5.83007281258338,5.66021014814643,5.64920262923738,5.88348844994692,6.02117467615675
CSKMT,2.44727678086729,2.47147135007639,2.08204592051344,1.916081652049,2.4814793977692,2.51335326503158,2.48491753474895,2.58037074926356,2.57150741204871,2.32581790088782,2.46866243382342,2.45662075079537
CSMD1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58901750229736,1.58496250072116,1.58496250072116,1.58496250072116
CSMD2,1.58496250072116,1.58496250072116,1.58496250072116,1.5900717339698,1.59332028017727,1.58778021610588,1.58496250072116,1.58496250072116,1.5917019307964,1.59061047578103,1.58496250072116,1.59066248513797
CSMD3,1.58496250072116,1.58496250072116,1.58496250072116,1.58827688922783,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58866019436404
CSN1S1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSN2,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSN3,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSNK1A1,5.71617753762566,5.81631697188014,5.66529478703481,5.5925060092209,5.68315816155217,6.47534516831508,5.91937127022289,6.02841894903497,5.87746789194298,5.82868626610716,5.95891968508877,6.47557671573792
CSNK1A1L,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.60505929827331,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
CSNK1D,5.85010979312002,6.20673174273904,5.96890410414974,5.92274425311155,6.21140091811508,6.62038185058581,5.93455775376175,6.29200731350475,6.15045813949655,6.1877476075825,6.32217713689413,6.64318111688271
CSNK1E,4.35115514645615,4.25843697563975,3.981128465034,3.95044978860362,4.26182219831457,4.85673561917041,4.34638345912863,4.19603398259147,4.11686834371595,4.22343965507623,4.41724131013208,5.09582554596049
CSNK1G1,2.92579174880609,2.76106248289479,2.82492915252029,2.71789286097002,2.90608720772294,3.67899531330259,3.07959552409487,2.98689673186095,2.78890993614278,2.96106683322068,3.11481228121023,3.54927867499182
CSNK1G2,5.42949915402887,5.51466961637679,5.36326000341525,5.35686387355569,5.85271204606537,5.97949643589841,5.6157612269548,5.72515640063155,5.67659379478234,5.69161237387969,6.03953849501811,5.97785198995102
CSNK1G3,4.26275784750244,4.3356092536217,4.33897517543647,4.32694588437041,4.52772916323127,4.90278007619748,4.49115178225726,4.57441532248723,4.41778632903923,4.52067689406299,4.74136902657386,4.9282397636764
CSNK2A1,3.94732557446422,3.99556824009367,3.88325707797316,3.67943177595089,3.83850650460695,4.81235323084129,3.97425705587693,4.0829908772195,4.00745292967149,3.85957214010317,4.17015221572839,5.0259302746232
CSNK2A2,5.04908158103857,4.92010790191945,4.90657523045064,4.63976426892458,5.0470946739386,5.85036816570782,5.16317771405962,5.14952296634792,5.20610341542151,4.91432076154537,5.26276191635352,5.95064338806721
CSNK2A3,1.67165137009104,1.58496250072116,1.81032984358164,1.73442551320754,1.77779965871919,1.6855094562179,1.93754618602365,1.67382272977881,1.7045708152232,1.65298061136969,1.90865533870212,1.89949116686934
